r;391159698;224004;9111716;0;25
r;391159699;224004;6876575;0;25
r;391159700;224004;6876577;0;25
r;391159701;224004;6876579;0;25
r;391159702;224004;6876581;0;25
r;391159703;224004;6876828;0;25
r;391159704;224004;9104762;0;25
r;391159705;224004;6823304;0;25
r;391159706;224004;6876830;0;25
r;391159707;224004;9109521;0;25
r;391159708;224004;6876834;0;25
r;391159709;224004;8847288;0;25
r;391159710;224004;6876836;0;25
r;391159711;224004;6876838;0;25
r;391159712;224004;6876599;0;25
r;391159713;224004;6876601;0;25
r;391159714;224004;9111696;0;25
r;391159715;224004;6876844;0;25
r;391159716;224004;6876846;0;25
r;391159717;224004;6876848;0;25
r;391159718;224004;6876611;0;25
r;391159719;224004;9052371;0;25
r;391159720;224004;9111697;0;25
r;391159721;224004;6876854;0;25
r;391159722;224004;6876615;0;25
r;391159723;224004;6876856;0;25
r;391159724;224004;12923559;0;25
r;391159725;224004;6876619;0;25
r;391159726;224004;7438483;0;25
r;391159727;224004;9111724;0;25
r;391159728;224004;6876864;0;25
r;391159729;224004;9111725;0;25
r;391159730;224004;9111726;0;25
r;391159731;224004;6876629;0;25
r;391159732;224004;9111698;0;25
r;391159733;224004;6876633;0;25
r;391159734;224004;6876635;0;25
r;391159735;224004;7365229;0;25
r;391159736;224004;8847285;0;25
r;391159737;224004;9111699;0;25
r;391159738;224004;6876879;0;25
r;391159739;224004;6876647;0;25
r;391159740;224004;6876649;0;25
r;391159741;224004;6876883;0;25
r;391159742;224004;9111700;0;25
r;391159743;224004;6876885;0;25
r;391159744;224004;6876655;0;25
r;391159745;224004;6876657;0;25
r;391159746;224004;6876659;0;25
r;391159747;224004;6876661;0;25
r;391159748;224004;6876663;0;25
r;391159749;224004;13462746;0;25
r;391159750;224004;7995454;0;25
r;391159751;224004;9111728;0;25
r;391159752;224004;7014389;0;25
r;391159753;224004;6876901;0;25
r;391159754;224004;9111704;0;25
r;391159755;224004;6876669;0;25
r;391159756;224004;6876907;0;25
r;391159757;224004;6876909;0;25
r;391159758;224004;6876911;0;25
r;391159759;224004;6876679;0;25
r;391159760;224004;6876681;0;25
r;391159761;224004;9111708;0;25
r;391159762;224004;6876683;0;25
r;391159763;224004;6876918;0;25
r;391159764;224004;6876920;0;25
r;391159765;224004;6876687;0;25
r;391159766;224004;6876689;0;25
r;391159767;224004;8857684;0;25
r;391159768;224004;6876693;0;25
r;391159769;224004;6876695;0;25
r;391159770;224004;8845591;0;25
r;391159771;224004;6876699;0;25
r;391159772;224004;6876938;0;25
r;391159773;224004;6876705;0;25
r;391159774;224004;6876707;0;25
r;391159775;224004;6876709;0;25
r;391159776;224004;6876711;0;25
r;391159777;224004;6876713;0;25
r;391159778;224004;9111734;0;25
r;391159779;224004;6876717;0;25
r;391159780;224004;6806208;0;25
r;391159781;224004;9111709;0;25
r;391159782;224004;9111710;0;25
r;391159783;224004;8847535;0;25
r;391159784;224004;6876723;0;25
r;391159785;224004;6876725;0;25
r;391159786;224004;6876727;0;25
r;391159787;224004;9111735;0;25
r;391159788;224004;6876731;0;25
r;391159789;224004;6876733;0;25
r;391159790;224004;6876735;0;25
r;391159791;224004;9111712;0;25
r;391159792;224004;6876739;0;25
r;391159793;224004;6876973;0;25
r;391159794;224004;9104767;0;25
r;391159795;224004;6876745;0;25
r;391159796;224004;6876747;0;25
r;391159797;224004;6876749;0;25
r;391159798;224004;6876981;0;25
r;391159799;224004;6876983;0;25
r;391159800;224004;9111736;0;25
r;391159801;224004;6876755;0;25
r;391159802;224004;9104770;0;25
r;391159803;224004;6876988;0;25
r;415595763;224004;6950218;0;25
r;390971169;224004;12921931;0;28
r;9095542;224004;70283;0;30
r;15335295;224004;10576;0;35
r;262943992;224004;3100529;0;66
r;87488389;224004;236513;0;74
r;87487332;224004;101155;0;77
r;15583322;224004;179085;0;82
r;9964327;224004;238238;0;89
r;24163221;224004;239128;0;1000000
r;363952254;224004;14298523;2;105
r;363929403;224004;14292261;2;150
r;363929407;224004;14292262;2;305
r;8917133;224004;10576;3;35
r;361878810;224004;14270798;4;25
r;363206948;224004;14270847;4;25
r;363027974;224004;14270944;4;25
r;363018983;224004;14270943;4;25
r;363010027;224004;14270942;4;25
r;363001150;224004;14270945;4;25
r;362992238;224004;150120;4;25
r;362983075;224004;150119;4;25
r;362974060;224004;150118;4;25
r;362965155;224004;150117;4;25
r;79957016;224004;3093591;4;29
r;119722796;224004;171869;4;30
r;79957015;224004;3093590;4;34
r;72093833;224004;2935005;4;45
r;12087604;224004;161698;4;60
r;12087605;224004;212235;4;65
r;54042029;224004;2586628;4;65
r;54073112;224004;2586629;4;65
r;72423141;224004;2946892;4;65
r;12087606;224004;146881;4;100
r;8917112;224004;171870;4;149
r;390971170;224004;12921931;5;25
r;391159804;224004;7053968;6;25
r;428894961;224004;24956;6;25
r;428897472;224004;244620;6;25
r;428898030;224004;234036;6;25
r;428900107;224004;225916;6;25
r;429945362;224004;116477;6;25
r;429963496;224004;68439;6;25
r;429966494;224004;101689;6;25
r;428852424;224004;61490;6;75
r;428852425;224004;220013;6;155
r;430321023;224004;15351976;8;1
r;430321024;224004;15351981;8;1
r;430321025;224004;15240555;8;1
r;430321026;224004;15266627;8;1
r;430321027;224004;15351978;8;1
r;430321028;224004;15351980;8;1
r;430321029;224004;15351977;8;1
r;430321030;224004;15351973;8;1
r;430321031;224004;15351975;8;1
r;430321032;224004;15262689;8;1
r;430321033;224004;15288610;8;1
r;430321034;224004;15351974;8;1
r;430321035;224004;15250304;8;1
r;430321036;224004;15351984;8;1
r;430321037;224004;15264009;8;1
r;430321038;224004;15351982;8;1
r;430321041;224004;15227730;8;1
r;430321044;224004;15416605;8;1
r;393644791;224004;15102466;8;10
r;393644792;224004;15101593;8;10
r;393644793;224004;15060966;8;10
r;248472938;224004;5521320;8;25
r;376335282;224004;14317020;8;25
r;428889976;224004;51126;9;25
r;428890402;224004;50869;9;25
r;428891053;224004;144846;9;25
r;428891737;224004;142086;9;25
r;428894799;224004;81934;9;25
r;428894923;224004;26363;9;25
r;428897309;224004;140715;9;25
r;428898837;224004;107477;9;25
r;428899620;224004;77424;9;25
r;428901347;224004;16110;9;25
r;428901389;224004;240720;9;25
r;428901826;224004;213977;9;25
r;428902166;224004;225934;9;25
r;428902259;224004;77008;9;25
r;428902665;224004;139779;9;25
r;428902880;224004;95422;9;25
r;428902977;224004;34898;9;25
r;428904781;224004;96211;9;25
r;429913616;224004;228289;9;25
r;429948392;224004;221019;9;25
r;429963783;224004;74846;9;25
r;429968286;224004;145953;9;25
r;10975942;224004;240940;10;67
r;11929007;224004;179085;10;72
r;305200707;224004;6401104;11;25
r;366929859;224004;14454082;11;25
r;434377024;224004;16325392;11;26
r;419679699;224004;15351976;11;27
r;419679703;224004;15240555;11;27
r;419679707;224004;15266627;11;27
r;419679711;224004;15351978;11;27
r;419679715;224004;15351980;11;27
r;419679718;224004;15351977;11;27
r;419679722;224004;15351973;11;27
r;419679726;224004;15351975;11;27
r;419679730;224004;15262689;11;27
r;419679734;224004;15351974;11;27
r;419679738;224004;15288610;11;27
r;419679742;224004;15250304;11;27
r;419679746;224004;15351984;11;27
r;419679750;224004;15351982;11;27
r;419679754;224004;15264009;11;27
r;419679763;224004;15227730;11;27
r;419679772;224004;15351981;11;27
r;419713336;224004;15227099;11;27
r;395253743;224004;15416605;11;28
r;419524181;224004;16073826;11;28
r;364332675;224004;14317020;11;29
r;274283932;224004;10906507;11;30
r;264443308;224004;10598935;11;31
r;95352813;224004;3875375;11;32
r;247507092;224004;10299151;11;37
r;54502004;224004;2422515;11;40
r;109033238;224004;5521320;11;47
r;99104974;224004;4344495;11;53
r;1681017;224004;151553;12;13
r;3134943;224004;152836;12;23
r;428903984;224004;1384;17;25
r;390130048;224004;7332979;18;25
r;394945503;224004;14916413;18;25
r;90800393;224004;3576104;18;27
r;89909925;224004;3575927;18;30
r;8917120;224004;101155;19;28
r;78815202;224004;224004;19;31
r;12087603;224004;236513;19;52
r;428898526;224004;2442;24;25
r;428899068;224004;251694;24;25
r;428902818;224004;140318;24;25
r;428903460;224004;259820;24;25
r;428904617;224004;43601;24;25
r;429963194;224004;43253;24;25
r;429963408;224004;124600;24;25
r;14812773;224004;328779;24;30
r;28733974;224004;258097;24;30
r;69127385;224004;126824;24;30
r;72664976;224004;37151;24;30
r;14814046;224004;195060;24;67
r;14821457;224004;327195;24;67
r;14826288;224004;158081;24;67
r;72964757;224004;103405;32;3
r;33737771;224004;14330;32;10
r;26869703;224004;254878;36;13
r;428889248;224004;162761;36;25
r;428891566;224004;250117;36;25
r;428891856;224004;191669;36;25
r;101998543;224004;273221;36;28
r;363929406;224004;438949;36;29
r;9324366;224004;254877;36;37
r;26407321;224004;223172;36;38
r;9324365;224004;254876;36;50
r;101998542;224004;2585997;36;56
r;9225897;224004;241794;36;110
r;9169474;224004;223173;36;148
r;375709937;224004;323670;55;25
r;8917127;224004;101155;59;37
r;131271058;224004;2960354;64;85
r;364330397;224004;14316928;64;90
r;109082237;224004;3100529;64;187
r;8978529;224004;238238;64;402
r;390130049;224004;12921931;72;25
r;391496784;224004;14976056;128;10
r;391496789;224004;14976057;128;10
r;433554762;224004;16445395;128;30
r;433558357;224004;16445994;128;30
r;433558837;224004;16446074;128;30
r;433559923;224004;16446255;128;30
r;433561423;224004;16446505;128;30
r;433562581;224004;16446698;128;30
r;433563548;224004;16446859;128;30
r;433564388;224004;16446999;128;30
r;433565396;224004;16447167;128;30
r;433572262;224004;16448305;128;30
r;433574332;224004;16448650;128;30
r;433578466;224004;16449339;128;30
r;433579666;224004;16449539;128;30
r;433580596;224004;16449694;128;30
r;433587400;224004;16450828;128;30
r;433589050;224004;16451103;128;30
r;433590820;224004;16451398;128;30
r;433592386;224004;16451659;128;30
r;324068307;224004;12663448;200;1
r;324289075;224004;12669036;200;1
r;324289126;224004;12669038;200;1
r;324354309;224004;12670800;200;1
r;324354575;224004;12670807;200;1
r;324680996;224004;12679529;200;1
r;324681836;224004;12679557;200;1
r;324699029;224004;12679934;200;1
r;325429878;224004;12697343;200;1
r;325734215;224004;12701950;200;1
r;325944837;224004;12709187;200;1
r;326039892;224004;12710846;200;1
r;326074493;224004;12711540;200;1
r;326278063;224004;12715923;200;1
r;326409103;224004;12718181;200;1
r;326630975;224004;12722889;200;1
r;326795812;224004;12726701;200;1
r;326960667;224004;12730729;200;1
r;327449242;224004;12763704;200;1
r;327712108;224004;12772166;200;1
r;327995596;224004;12784444;200;1
r;327995914;224004;12784452;200;1
r;329546544;224004;12864540;200;1
r;331172785;224004;12904131;200;1
r;333520983;224004;12984630;200;1
r;333523830;224004;12984681;200;1
r;333525960;224004;12984750;200;1
r;333833476;224004;12990243;200;1
r;334056985;224004;12995269;200;1
r;334057531;224004;12995296;200;1
r;334058539;224004;12995356;200;1
r;334059054;224004;12995378;200;1
r;335177173;224004;13100746;200;1
r;338273345;224004;13299891;200;1
r;338275752;224004;13300024;200;1
r;338287136;224004;13300624;200;1
r;338287848;224004;13300663;200;1
r;340816153;224004;13429484;200;1
r;324133971;224004;12665022;200;2
r;324133281;224004;12664998;200;2
r;324133777;224004;12665016;200;2
r;324133825;224004;12665017;200;2
r;324134002;224004;12665023;200;2
r;325156320;224004;12691089;200;2
r;326046111;224004;12710977;200;2
r;326046833;224004;12710993;200;2
r;326071013;224004;12711455;200;2
r;326071849;224004;12711471;200;2
r;326510248;224004;12720268;200;2
r;327579389;224004;12769575;200;2
r;329064731;224004;12812906;200;2
r;329557379;224004;12864832;200;2
r;333219675;224004;12979356;200;2
r;343398145;224004;13547857;200;2
r;343400356;224004;13547911;200;2
r;343400569;224004;13547914;200;2
r;343403483;224004;13547989;200;2
r;345422504;224004;13628282;200;2
r;346290670;224004;13644480;200;2
r;347416484;224004;13683603;200;2
r;352498121;224004;13991959;200;2
r;352961295;224004;14002493;200;2
r;355113622;224004;14051859;200;2
r;356475661;224004;14093981;200;2
r;358008960;224004;14130233;200;2
r;359145994;224004;14153524;200;2
r;360231500;224004;14172605;200;2
r;367694804;224004;14474518;200;2
r;366853880;224004;14462488;200;2
r;374602927;224004;14733890;200;2
r;374832009;224004;14744620;200;2
r;374840723;224004;14744769;200;2
r;375096823;224004;14755562;200;2
r;403051950;224004;15684557;200;2
r;410365497;224004;15788299;200;2
r;410381788;224004;15788721;200;2
r;424825301;224004;16172827;200;2
r;425298154;224004;16182653;200;2
r;426045689;224004;16242627;200;2
r;433043203;224004;16391588;200;2
r;326078837;224004;12711734;200;3
r;327589903;224004;12769914;200;3
r;329895300;224004;12882811;200;3
r;345428120;224004;13628403;200;4
r;354586149;224004;14036186;200;4
r;364563159;224004;14326181;200;4
r;367102458;224004;14466845;200;6
r;326572319;224004;12721637;200;9
r;326572399;224004;12721639;200;9
r;390748887;224004;12921931;333;25
r;394945501;224004;6950218;333;25
r;391159805;224004;12921932;444;25
r;73965015;224004;2983124;555;5585
